address,choice,balance,timestamp,dateUtc,authorIpfsHash
0x8Fac841807E21807F511dAf3C04a34cd78661F4c,1,142157.52622800999,1625247929,"Fri, 02 Jul 2021 17:45:29 GMT",QmS2rRKb1rnC18ki2S4CTyDmg9fPgZs68y9qZnyTnjRJdi
0x3839AcF1ee7699D1F46b1BE840D8aD8317FDf757,1,204465.27192754,1625247998,"Fri, 02 Jul 2021 17:46:38 GMT",QmQqCrQBpYn8DEGhbVPsjX9fmKAHb79axpxaPGQvLQDtzo
0x31562D5959b37E39702c0F94D06EF155489d9359,1,121410.74612274906,1625248085,"Fri, 02 Jul 2021 17:48:05 GMT",QmSpVV94TdCCDvhEVeiQvQVNG46sXaHZHZ4kNvCxtHwzu8
0x9fE5829435eB70d4a3C51f8Df130f6AAD3475Efa,1,2070.49300860324,1625248157,"Fri, 02 Jul 2021 17:49:17 GMT",QmYmzF2BbtpUcFUNNWtfdZqZWacNRPSQvBFfC6gMmd3iaJ
0xcDbB43A1BacB5Fe29ff895C7f79dC9dD0d536F71,1,198498.23922801,1625248167,"Fri, 02 Jul 2021 17:49:27 GMT",QmWJPqkKzsXQpLYGBbStZbckHuX7C8wUXWFkUT4caKrfdq
0x76Da9F88e63a85Ba8BFA19F3821D5A271753D3dc,1,54372.12341335,1625248509,"Fri, 02 Jul 2021 17:55:09 GMT",QmU8gbNAANYCvTfoEdxe8SrPiQeFwLxWETCvPiCgm5m1j1
0xE4067ED66738dBDC7b8917703C8c380d898033F8,1,74761.74755372165,1625248877,"Fri, 02 Jul 2021 18:01:17 GMT",Qmcm1asDYVJVutCjmimFFLwioJJPwVqVgzpmkMsGKuRdSe
0x1CC214f8E3a9977c0019BaB3EF8103Db50C0CCf9,1,138196.7640998567,1625248933,"Fri, 02 Jul 2021 18:02:13 GMT",Qme1T8VcanM9rznN5HBJHipN4NbxSFC2d6xigG7K3Unwk2
0x23dB246031fd6F4e81B0814E9C1DC0901a18Da2D,1,138458.359,1625248973,"Fri, 02 Jul 2021 18:02:53 GMT",QmeSQh5XqPsi3tTUEcYtKVz7q6V5fSvoaY2EZf9bCNVwW6
0xB64943f4F26D837cEEAc96CAE86d1bAB23A3414d,1,702397.4632212627,1625249005,"Fri, 02 Jul 2021 18:03:25 GMT",Qmbk29UrBVB5tkh7b1vGBaLYnaTARNeSzEHoddb9s8uL7P
0x5A4826eF9Baaa494905840204a1B008F143bB3a6,1,52605.28742204,1625249416,"Fri, 02 Jul 2021 18:10:16 GMT",QmUzhGp3nYb1fFmDbkGuDvWMZL7bki3i1XKVFc9WZKyTY3
0xCed2f0dcb70757339F7072A3ffA08a4A73497435,1,10459.773493041857,1625249615,"Fri, 02 Jul 2021 18:13:35 GMT",QmRDvPmyjnujMew3oCSbuj2Y62nHvX3RLhyfna7E9BUjAF
0x932951390dda96536217Ac6eA8941F54Ea90A30A,1,52605.28742204,1625249787,"Fri, 02 Jul 2021 18:16:27 GMT",QmNi25CUbXw4b3enVhX21jP27isr3NyzySunJnWLbm8NtT
0x856A6b90C32BB4b27565660085BbCf3a45Aa5172,1,52708.614422039995,1625250363,"Fri, 02 Jul 2021 18:26:03 GMT",QmVZsNw3Ky6VPZhAugkeAgy6oiSDZPJA7Y732k7ZBUHgC4
0x9eDa173B60B105d2E255A1f535f70dB2587eEFe0,1,109119.98949103369,1625251596,"Fri, 02 Jul 2021 18:46:36 GMT",QmQMgfyNy6ZYCCEFtsgawC99qUzZKrx1LG3HEW1XnUgyhv
0xF1cAf10C5Fe421660e8fdF2c0CDaA0be68633B3e,1,56604.95841186093,1625251605,"Fri, 02 Jul 2021 18:46:45 GMT",QmcJQYPP6pxQnwcRz6m1f1ajPq3Vg7TE9jnqYsizRdP1yM
0xedd049C56b804bcDBf7E704Cc312491E3D50485a,1,73790.38746879152,1625251918,"Fri, 02 Jul 2021 18:51:58 GMT",QmcRfktLCAgdukp1r4hqiMyzsaJoNtoUSVXXhCVD1dUqmz
0xFd2a31A8A19f747ec416CdC46ffc432da366073A,1,46152.76385490699,1625252039,"Fri, 02 Jul 2021 18:53:59 GMT",QmWfoWU91yw248sJFTHxdeVbHuCjAuXVcnrKd5GcB29WFU
0x211126674fEdE6fC82F1C2ad95F12BaE374EFC1d,1,56762.54857807,1625252090,"Fri, 02 Jul 2021 18:54:50 GMT",QmVTSH3Y7rxUb5fxDX33JvsU7c21spYVdQPUWMbQHfaAP2
0x6a58e5864E0fc7dA7489cA3A9613C3492b2A9842,1,50721.84947471266,1625252107,"Fri, 02 Jul 2021 18:55:07 GMT",QmSZ83oZryuQce8a67qN8sRvHWUDVn1dWgmRyinWVStXQG
0x51EC15594230DDf21A7EA5A4aC392BB8Dbda527E,1,75233.92942204,1625252109,"Fri, 02 Jul 2021 18:55:09 GMT",QmNN1hfLWzzqdPYMiGRMAMjh3Fj3vzPbFfEAAiCTuL7SeP
0xE71eFd5865A42Cb0f23146Dc8E056dBA4E67e9b7,1,338.35367370802334,1625252136,"Fri, 02 Jul 2021 18:55:36 GMT",Qmc4vdewbRgFiTGNzMHqTJWiUvtGM5uQMoVupDPT1dX3SZ
0x915bEf8030c3F6e992522aB9Fb714FFE6c30156c,1,58628.22131981576,1625252152,"Fri, 02 Jul 2021 18:55:52 GMT",QmRVCpxKpwLWNvN87YiGz1DWUFbiquu2Cwwi8UrJTPUcQ7
0x500F736F569b801e12cbdD5D8116EA0717512520,1,54568.50342204,1625252283,"Fri, 02 Jul 2021 18:58:03 GMT",QmeqVohgiQpWndoVfczEytXBvJt2BaHsgaSujTE3qSsp86
0x2C8D2e50Ee03f98A2f4CCFbe1A61552b79bDF6fa,1,52915.26842204,1625252649,"Fri, 02 Jul 2021 19:04:09 GMT",QmT5M9B6jkx3cXeu3mQZ4bwqWLuD8Y5qWhZdVnUsoAZX4X
0x965156032b16726221f3049Ad19370E79d90f16A,1,2077.601824232693,1625253026,"Fri, 02 Jul 2021 19:10:26 GMT",QmUbpVYj18ohJrUywyqtAeht1Fg9JrxdeSLzDKXGZUiTHa
0xac19BAaBe85DD01b94FE1528c24a9472a4d9b583,1,52605.28742204,1625253313,"Fri, 02 Jul 2021 19:15:13 GMT",QmfPqLNFr1AJfJEcrCW4NBegrs9DeDGav8Xkprhq2fsTKE
0xe742238845698542cB54A760328C99bcc20e6154,1,36689.452945293866,1625253364,"Fri, 02 Jul 2021 19:16:04 GMT",QmaWkx7Zz7ovCabDC9hH2nEjevFRntMPWxat5QuhRHcVzQ
0x73641eE05A9d6a8a23D3188Ea13B690a078eAC05,1,208897.92179574,1625253573,"Fri, 02 Jul 2021 19:19:33 GMT",QmT1P7Q4BZLp6iqJUDRPdgGhPSgiXW1FJocZuZmaqFJwj4
0x5d29b68AaFB22c491977EAcf7DFB1661D2832555,1,60858.537,1625253601,"Fri, 02 Jul 2021 19:20:01 GMT",QmTn2iLYgCksguPxaVf1RAKtYpfywZRJzKoPWF2Qzyeuc4
0xb795b5957bc72cfb1e71C6A8Eb504c195dd52fC4,1,35000,1625253991,"Fri, 02 Jul 2021 19:26:31 GMT",QmPgbNPtd8XVWZqNreMpBUXYrgoGAkzA7PhwYTvUuyqM3i
0x128e5625e15FdBA91d6CcB1AbDFdC62b5d152b4f,1,203968.18895037,1625254737,"Fri, 02 Jul 2021 19:38:57 GMT",QmU8u3wqYrCQgSf1ig3MuqidHJqrSrq6dxEhUUybSccCxF
0xBD19a3F0A9CaCE18513A1e2863d648D13975CB30,1,49880.15366133,1625255546,"Fri, 02 Jul 2021 19:52:26 GMT",QmYuerLjPpe6geJWc1bUAN2mNi8YR7Z88tsESom2T9Vzz1
0x0F46540678c7e6D2eF983B382CC07Fa815AB148c,1,35460.90565152699,1625255602,"Fri, 02 Jul 2021 19:53:22 GMT",QmdrjmZz75kS5aJUxbFNK97wz3T8KDoKLEJ6PS71sWivxd
0xdC99de2B50984269D5DD976766cAD8D9eb9Cff94,1,52605.28742204,1625256692,"Fri, 02 Jul 2021 20:11:32 GMT",QmZiNdP5E5SYT2vDJPZavhavTui7xjdcwxFYcbuptbjAPA
0x780F3308B5eEEF72135F2843A90fe64cC0698fbb,1,208610.81285184197,1625256697,"Fri, 02 Jul 2021 20:11:37 GMT",QmWbu8nTNqpTc5rHBsBmwU9SmXQ4ntcU2CFi8GkXYSU7zc
0x1200Eb4fA3dF9903fC6EfF1d7A4a5D17502329b2,1,56554.68552027,1625256848,"Fri, 02 Jul 2021 20:14:08 GMT",QmXxXo46RWDfoKkg9tyrceMoGacXKHUiddx34RWU1bpDwy
0xb464CA834796272E08Dc6460940B281B046a2cEe,1,52915.26842204,1625257020,"Fri, 02 Jul 2021 20:17:00 GMT",QmUAHNAYeWxE1TA5ei8QmRdo5CwjHekYqkXiC3NBWeGuGk
0x8f9662a896ab04c5e137310F14aB898fa4F33EE7,1,52605.28742204,1625257212,"Fri, 02 Jul 2021 20:20:12 GMT",QmV3sG5mYTqthECURTR3yE3bjsxedWnWPwpgVrJD3YvB4C
0xAFa6F7A00e089059DB60268ad230aF5e311C440c,1,125845.00522800999,1625257712,"Fri, 02 Jul 2021 20:28:32 GMT",QmdDtaSwLsbMSRj7ZCGG6CF2rg2zMo6rjkTKWmvpMxUbbT
0xb48d6C33A96F5519C82569b478fcD723b3A94a2A,1,55705.101422039996,1625258027,"Fri, 02 Jul 2021 20:33:47 GMT",QmQ1zPBuRoHHByDxshJKrQGUyNzRCYkuc2vgfZuqaAEb4E
0x9311D45341b284900711F9BC155ce2E381248c29,1,173861.00087731707,1625258405,"Fri, 02 Jul 2021 20:40:05 GMT",QmWfDZH9HmhLF72wmpnyYY7cWGqFGHBLZiqMpJ9WJQBFh3
0xDD0Ae472337D8b3E63a60FceD8ae4BE36093598f,1,56415.47,1625258450,"Fri, 02 Jul 2021 20:40:50 GMT",QmcH7gx9QyQNt6ttyysAnaDpbhrXSKq1JAgq427LfcoyoW
0x5339dB17791Fc342c6326a52F9041499C14bdDc5,1,183389.74622801,1625259064,"Fri, 02 Jul 2021 20:51:04 GMT",QmP2LQaZ6pBo3zTKsKWP7HJATFFqaNVXbn5pgvvd3XFo4N
0x540c44FF7B71F2487Cd11aaF53aeC1a85BFE8f7a,1,3803.327,1625260019,"Fri, 02 Jul 2021 21:06:59 GMT",QmXVD94r1jc1TfT8NJdfP7W43CizHREpTBjMe71haSdNMp
0x18035bb5dCFf413940151CEA396C7aB230072E0b,1,36005.28742204,1625263656,"Fri, 02 Jul 2021 22:07:36 GMT",QmTs9wWrCeKbv1igkiJqrhCBV8Agh7YVoVW1FZS9mKEQb7
0x522d634b6BFfb444FdbCdE5932738995A4cfd1F1,1,129596.43073093375,1625264758,"Fri, 02 Jul 2021 22:25:58 GMT",QmS4BDtkBkw8gN1ndJ9pQK1aKhKQ4WSARaNvQypk48fC7Y
0x421312c8e8Cb7bf137EA430d235EAa391452fa7c,1,56415.47,1625264879,"Fri, 02 Jul 2021 22:27:59 GMT",QmZaRYvPuz4qkBox3GgutdRXzhbA1PJnzccJGwmkad9Bfr
0xb7aD24ef67E01c5a353477Abf81E867cAb48A132,1,52605.28742204,1625267428,"Fri, 02 Jul 2021 23:10:28 GMT",QmXqnDUmbar3tXYku15ExjKghch55w8g5SSmYEcdeGSyiC
0x3F91D0a626E29FD7951D730652caB1992B14A781,1,789.87961965,1625268344,"Fri, 02 Jul 2021 23:25:44 GMT",QmUcJWMiDBL5YGyVC9kHVxm4qsMvJpZqGEb78n568AJga3
0x5e7C21DefE711bCd5CEa1B267d2e87F7913D510F,1,1305.7513709348584,1625273903,"Sat, 03 Jul 2021 00:58:23 GMT",QmXUyUJrnSpk2rqPbXsERCxcjJYma3T6pRZ4NvoUvAbtjp
0x1ccb144B700EC726d37Db38c617E154De6d9c0d0,1,2369.63885894,1625275337,"Sat, 03 Jul 2021 01:22:17 GMT",QmS1QR7ZJ6BGcTy9zpeEexYY1GkdamQRSycjZrRxc3mqva
0xdDCdd2e4D5B0397537F485A72d971b403423403b,1,1410.2144519,1625275682,"Sat, 03 Jul 2021 01:28:02 GMT",Qmf89ZgdwbmojLg7ASzrMBSyfUcxvVT4MDyUEMqTiECCWd
0x19cf388796C31fa7a583270d82659EcD2b4fd490,1,35500,1625278245,"Sat, 03 Jul 2021 02:10:45 GMT",QmeUHeCwzb4443bnJ4iHEqKgTYMS2txU7YY81aoFtUo3b7
0x717c02129cb01b3C759EA960d75b48e8BABc8227,1,100,1625278438,"Sat, 03 Jul 2021 02:13:58 GMT",QmV8ZJx6cwtRoNxeJkip4uR9cwH2mSQXQYyWL6zme2LWJi
0x017154d1f2C228765c494DA30C018fa48a09e1aD,1,100,1625278518,"Sat, 03 Jul 2021 02:15:18 GMT",QmWSVKT8FvnvhMpJ9VB7PTznVxhV5hAhGrqxqjye4s8bXW
0x8725F2ab39565e7726799a02bc353f8FBf1d507C,1,5843.52507338,1625278536,"Sat, 03 Jul 2021 02:15:36 GMT",QmcHduBokaRtVUe95BsLCG31HExF5ed4NfR9aiACjzVhAM
0x0B1f9e300e6E4B4C25cC73C53C8AA700e552f99F,1,35000,1625279638,"Sat, 03 Jul 2021 02:33:58 GMT",QmVbLLELnKuBcPuqYxMBhs9WQaTZDwy2Q8sd112QEoFNdh
0x0a1f2e1a4585bbf5E54a894FffA74133654BfaDC,1,52708.614422039995,1625280441,"Sat, 03 Jul 2021 02:47:21 GMT",QmTMWBQQWfb7qTTAeSd4Desr3atwe8avcrZ2nn421axo4z
0x0b0e6e7235d67E35EA8D736766088A28C1985aFC,1,69240.95642203999,1625281368,"Sat, 03 Jul 2021 03:02:48 GMT",QmeVQzPVb1TUZS1pDsviKoTkfHTjifepns9q7u645Vkan8
0x2fe59a3d4379A127adb934bcb9fcCcf2c770Eb97,2,52605.28742204,1625282729,"Sat, 03 Jul 2021 03:25:29 GMT",QmbxdD3gtCwEwYp2Lxay3mhXX6rahkJw6Sn544dXfeM5Et
0x560390d76af48208DC50A8906A91BaF7Cf93B116,1,52605.28742204,1625283284,"Sat, 03 Jul 2021 03:34:44 GMT",QmUuAdTZxzSmDoZKeyiNAUzXzg8cXpEpyrTBDWNBJh1HPS
0xdfDf2D882D9ebce6c7EAc3DA9AB66cbfDa263781,1,73853.89242204,1625285465,"Sat, 03 Jul 2021 04:11:05 GMT",QmbfGFr5zwD3yFcehLxaaaf12CDMzyQ4F61VuSqGid5hzk
0x8B748C3A5650bBDb406468fE418Cdbcb6D38dB53,1,52605.28742204,1625285465,"Sat, 03 Jul 2021 04:11:05 GMT",QmbYfkk5WRQHvjbgyG8b9yWdYajDVCuvAK9pN2uMiYoxfD
0x76C8fE7fff8c2154F552471e46e4A751f1257FF3,1,258371.17694442437,1625285891,"Sat, 03 Jul 2021 04:18:11 GMT",QmQTXmXCSLwkxZ1sXke4isDnUC19jmRgQvUbdGXv2gDajn
0x8F08EE5e3E44bdC28127e050FCB13F5E4671433d,1,183389.74622801,1625287533,"Sat, 03 Jul 2021 04:45:33 GMT",QmWZFrmgYqV65juQWYViNbvn69CPs4bo52wf1NRFjSVJtu
0x7936BE7e409AEBBF9687100AA4BAE308bef01035,1,93837.50742204,1625289273,"Sat, 03 Jul 2021 05:14:33 GMT",QmcdsUztBv3YweUsuSFhZsJtPzWWpqxcukWSy6S762XgCN
